movie_id, movie title , release date , video release date , IMDb URL , unknown , Action , Adventure , Animation , Children's , Comedy , Crime , Documentary , Drama , Fantasy , Film-Noir , Horror , Musical , Mystery , Romance , Sci-Fi , Thriller , War , Western , description, tagline, studio 
92,True Romance,01-Jan-1993,,http://us.imdb.com/M/title-exact?True%20Romance%20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"True Romance is a Tarantino classic \u2018on the road\u2019 movie. Once again like in his older film \u2018Natural Born Killers\u2019 we are given a story of a gangster couple.","Stealing, Cheating, Killing. Who said romance was dead?",Morgan Creek Productions
93,Welcome to the Dollhouse,24-May-1996,,http://us.imdb.com/Title?Welcome+to+the+Dollhouse+,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Insightful look at an unattractive 7th grader as she struggles to cope with un-attentive parents, snobbish classmates, a smart older brother, an attractive younger sister, and her own insecurities.",,
94,Home Alone,01-Jan-1990,,http://us.imdb.com/M/title-exact?Home%20Alone%20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No overview found.",,
95,Aladdin,01-Jan-1992,,http://us.imdb.com/M/title-exact?Aladdin%20,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Aladdin is a street-urchin who lives in a large and busy town long ago with his faithful monkey friend Abu. When Princess Jasmine gets tired of being forced to remain in the palace that overlooks the city, she sneaks out to the marketplace, where she accidentally meets Aladdin. Under the orders of the evil Jafar (the sultan's advisor), Aladdin is thrown in jail and becomes caught up in Jafar's plot to rule the land with the aid of a mysterious lamp. Legend has it that only a person who is a ""dia",Wish granted!,Walt Disney Pictures
96,Terminator 2: Judgment Day,01-Jan-1991,,http://us.imdb.com/M/title-exact?Terminator%202:%20Judgment%20Day%20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Nearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son, John, the future leader of the resistance, is the target for a newer, more deadly terminator. Once again, the resistance has managed to send a protector back to attempt to save John and his mother Sarah.",This time there are two,Carolco Pictures Inc
97,Dances with Wolves,01-Jan-1990,,http://us.imdb.com/M/title-exact?Dances%20with%20Wolves%20,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"Wounded Civil War soldier John Dunbar tries to commit suicide -- and becomes a hero instead. As a reward, he's assigned to his dream post, a remote junction on the Western frontier, and soon makes unlikely friends with the local Sioux tribe.",Inside everyone is a frontier waiting to be discovered.,Majestic Film
98,Silence of the Lambs- The,01-Jan-1991,,http://us.imdb.com/M/title-exact?Silence%20of%20the%20Lambs-%20The%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,Majestic Film
99,Snow White and the Seven Dwarfs,01-Jan-1937,,http://us.imdb.com/M/title-exact?Snow%20White%20and%20the%20Seven%20Dwarfs%20,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"A beautiful girl, Snow White, takes refuge in the forest in the house of seven dwarfs to hide from her stepmother, the wicked Queen. The Queen is jealous because she wants to be known as ""the fairest in the land,"" and Snow White's beauty surpasses her own.","The Happiest, Dopiest, Grumpiest, Sneeziest movie of the year.",Walt Disney Pictures
100,Fargo,14-Feb-1997,,http://us.imdb.com/M/title-exact?Fargo%20,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,"Oscar winning film from the Coen brothers that takes place in the snow covered wasteland of their home-state, Minnesota. A clueless car dealer, Jerry Lundegard, stages the kidnapping of his wife in order to get money from his father-in-law. However, it doesn't take long for his plan to start unravelling.",A lot can happen in the middle of nowhere.,PolyGram Filmed Entertainment
101,Heavy Metal,08-Mar-1981,,http://us.imdb.com/M/title-exact?Heavy%20Metal%20,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"A glowing orb terrorizes a young girl with a collection of stories of dark fantasy, eroticism and horror.",A Step Beyond Science Fiction,Columbia Pictures Corporation
102,Aristocats- The,01-Jan-1970,,http://us.imdb.com/M/title-exact?Aristocats-%20The%20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Columbia Pictures Corporation
103,All Dogs Go to Heaven 2,29-Mar-1996,,http://us.imdb.com/M/title-exact?All%20Dogs%20Go%20to%20Heaven%202%20,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"No overview found.",,
104,Theodore Rex,29-Mar-1996,,http://us.imdb.com/M/title-exact?Theodore%20Rex%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
105,Sgt. Bilko,29-Mar-1996,,http://us.imdb.com/M/title-exact?Sgt.%20Bilko%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"The army is known for churning out lean mean fighting machines intent on protecting our great nation. Martin is the inexplicable the incorrigible the invicible sgt. Ernie bilko leader of a ragtag group of the sorriest soldiers ever to enlist in the armed forces.",,
106,Diabolique,01-Jan-1996,,http://us.imdb.com/M/title-exact?Diabolique%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"No overview found.",,
107,Moll Flanders,14-Jun-1996,,http://us.imdb.com/M/title-exact?Moll%20Flanders%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"The daughter of a thief, young Moll is placed in the care of a nunnery after the execution of her mother. However, the actions of an abusive priest lead Moll to rebel as a teenager, escaping to the dangerous streets of London. Further misfortunes drive her to accept a job as a prostitute from the conniving Mrs. Allworthy. It is there that Moll first meets Hibble, who is working as Allworthy's servant but takes a special interest in the young woman's well-being. With his help, she retains hope fo",,
108,Kids in the Hall: Brain Candy,12-Apr-1996,,http://us.imdb.com/M/title-exact?Kids%20in%20the%20Hall:%20Brain%20Candy%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
109,Mystery Science Theater 3000: The Movie,19-Apr-1996,,http://us.imdb.com/M/title-exact?Mystery%20Science%20Theater%203000:%20The%20Movie%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"The mad and evil scientist, Dr. Clayton Forrester, has created an evil little scheme that is bound to give him world global domination but first things first. He plans to torment Mike Nelson and the robots by sending them a real stinker of a film to watch called, ""This Island Earth."" He is convinced that this movie will drive them insane. Will this be the ultimate cheese that breaks the boys' spirits?",Every year Hollywood makes hundreds of movies. This is one of them.,Universal Pictures
110,Operation Dumbo Drop,01-Jan-1995,,http://us.imdb.com/M/title-exact?Operation%20Dumbo%20Drop%20,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,Universal Pictures
111,Truth About Cats & Dogs- The,26-Apr-1996,,http://us.imdb.com/M/title-exact?Truth%20About%20Cats%20&%20Dogs-%20The%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,,Universal Pictures
112,Flipper,10-May-1996,,http://us.imdb.com/M/title-exact?Flipper%20,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Many kids might say their best friend is a puppy or a pony. But for 12-year-old Sandy, the most special pet of all is the exuberant dolphin he rescues and who returns the favor by rescuing Sandy from sharks.The dolphin named Flipper first swam into the world's minds and hearts in this 1963 film starring Chuck Connors and Luke Halpin as Sandy (a role he would continue in the 1964-68 TV series that followed.) James B. Clark, a long-time family filmmaker whose credits include ""Island of the Blue Do",,Metro-Goldwyn-Mayer (MGM)
113,Horseman on the Roof- The (Hussard sur le toit- Le),19-Apr-1996,,http://us.imdb.com/M/title-exact?Hussard%20sur%20le%20toit-%20Le%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Metro-Goldwyn-Mayer (MGM)
114,Wallace & Gromit: The Best of Aardman Animation,05-Apr-1996,,http://us.imdb.com/Title?Wallace+%26+Gromit%3A+The+Best+of+Aardman+Animation+,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No overview found.",,
115,Haunted World of Edward D. Wood Jr.- The,26-Apr-1996,,http://us.imdb.com/Title?Haunted+World+of+Edward+D.+Wood+Jr.-+The+,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,
116,Cold Comfort Farm,23-Apr-1996,,http://us.imdb.com/M/title-exact?Cold%20Comfort%20Farm%20%20(TV),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
117,Rock- The,07-Jun-1996,,http://us.imdb.com/M/title-exact?Rock-%20The%20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
118,Twister,10-May-1996,,http://us.imdb.com/M/title-exact?Twister%20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"TV weatherman Bill Harding is trying to get his tornado-hunter wife, Jo, to sign divorce papers so he can marry his girlfriend Melissa. But Mother Nature, in the form of a series of intense storms sweeping across Oklahoma, has other plans. Soon the three have joined the team of stormchasers as they attempt to insert a revolutionary measuring device into the very heart of several extremely violent tornados.",The Dark Side of Nature.,Amblin Entertainment
119,Maya Lin: A Strong Clear Vision,01-Jan-1994,,http://us.imdb.com/M/title-exact?Maya%20Lin:%20A%20Strong%20Clear%20Vision%20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,Amblin Entertainment
120,Striptease,28-Jun-1996,,http://us.imdb.com/M/title-exact?Striptease%20,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Bounced from her job, Erin Grant needs money if she's to have any chance of winning back custody of her child. But, eventually, she must confront the naked truth: to take on the system, she'll have to take it all off. Erin strips to conquer, but she faces unintended circumstances when a hound dog of a Congressman zeroes in on her and sharpens the shady tools at his fingertips, including blackmail and murder.",Some People Get Into Trouble No Matter What They WEAR.,Castle Rock Entertainment
121,Independence Day (ID4),03-Jul-1996,,http://us.imdb.com/M/title-exact?Independence%20Day%20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,Castle Rock Entertainment
122,Cable Guy- The,14-Jun-1996,,http://us.imdb.com/M/title-exact?Cable%20Guy-%20The%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Castle Rock Entertainment
123,Frighteners- The,19-Jul-1996,,http://us.imdb.com/M/title-exact?Frighteners-%20The%20,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,Castle Rock Entertainment
124,Lone Star,21-Jun-1996,,http://us.imdb.com/M/title-exact?Lone%20Star%20,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,Castle Rock Entertainment
125,Phenomenon,29-Jun-1996,,http://us.imdb.com/M/title-exact?Phenomenon%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"An ordinary man sees a bright light descend from the sky, and discovers he now has super-intelligence and telekinesis.",,
126,Spitfire Grill- The,06-Sep-1996,,http://us.imdb.com/M/title-exact?Spitfire%20Grill-%20The%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
127,Godfather- The,01-Jan-1972,,http://us.imdb.com/M/title-exact?Godfather-%20The%20,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,
128,Supercop,26-Jul-1996,,http://us.imdb.com/M/title-exact?Police%20Story%20III:%20Supercop%20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
129,Bound,04-Oct-1996,,http://us.imdb.com/M/title-exact?Bound%20,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,"Corky, a tough female ex con and her lover Violet concoct a scheme to steal millions of stashed mob money and pin the blame on Violet's crooked boyfriend Caeser. ","In their world, you can't buy freedom, but you can steal it.",
130,Kansas City,16-Aug-1996,,http://us.imdb.com/M/title-exact?Kansas%20City%20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
131,Breakfast at Tiffany's,01-Jan-1961,,http://us.imdb.com/M/title-exact?Breakfast%20at%20Tiffany's%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"fortune hunter Holly Golightly finds herself captivated by aspiring writer Paul Varjak, who's moved into her building on a wealthy woman's dime. As romance blooms between Paul and Holly, Doc Golightly shows up on the scene, revealing Holly's past.","Audrey Hepburn plays that daring, darling Holly Golightly to a new high in entertainment delight!",Paramount Pictures
132,Wizard of Oz- The,01-Jan-1939,,http://us.imdb.com/M/title-exact?Wizard%20of%20Oz-%20The%20,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,Paramount Pictures
133,Gone with the Wind,01-Jan-1939,,http://us.imdb.com/M/title-exact?Gone%20with%20the%20Wind%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,"An American classic in which a manipulative woman and a roguish man carry on a turbulent love affair in the American south during the Civil War and Reconstruction.",,Metro-Goldwyn-Mayer
134,Citizen Kane,01-Jan-1941,,http://us.imdb.com/M/title-exact?Citizen%20Kane%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Orson Wells was 26 when he made his first feature film Citizen Kane. The film became known as one of the greatest of all time and earned him international celebrity. The story is about the publishing business and how one  thrill-seeker\u2019s struggle for power negatively affected everybody he came in contact with and eventually lead to a merciless war. ",Everybody's talking about it!,RKO Radio Pictures
135,2001: A Space Odyssey,01-Jan-1968,,http://us.imdb.com/M/title-exact?2001:%20A%20Space%20Odyssey%20,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,"The highly respected and often cited milestone in Science Fiction cinema. Director Stanley Kubrick takes us into the future, into outer space and aboard a spacecraft that\u2019s controlled by a seemingly trustworthy computer named HAL.",The Ultimate Trip.,Metro-Goldwyn-Mayer
136,Mr. Smith Goes to Washington,01-Jan-1939,,http://us.imdb.com/M/title-exact?Mr.%20Smith%20Goes%20to%20Washington%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"A naive man is appointed to fill a vacancy in the US Senate. His plans promptly collide with political corruption, but he doesn't back down.",,Columbia Pictures Corporation
137,Big Night,20-Sep-1996,,http://us.imdb.com/M/title-exact?Big%20Night%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Primo & Secondo, two immigrant brothers, pin their hopes on a banquet honoring Louis Prima to save their struggling restaurant.",,
138,D3: The Mighty Ducks,04-Oct-1996,,http://us.imdb.com/M/title-exact?D3:%20The%20Mighty%20Ducks%20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
139,Love Bug- The,01-Jan-1969,,http://us.imdb.com/M/title-exact?Love%20Bug-%20The%20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
140,Homeward Bound: The Incredible Journey,01-Jan-1993,,http://us.imdb.com/M/title-exact?Homeward%20Bound:%20The%20Incredible%20Journey%20,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Remake of the popular Disney classic, this time featuring some well known voices as two dogs and a cat trek across America encountering all sorts of adventures in the quest to be reunited with their owners.",,Walt Disney Pictures
141,20-000 Leagues Under the Sea,01-Jan-1954,,http://us.imdb.com/M/title-exact?20-000%20Leagues%20Under%20the%20Sea%20,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,Walt Disney Pictures
142,Bedknobs and Broomsticks,01-Jan-1971,,http://us.imdb.com/M/title-exact?Bedknobs%20and%20Broomsticks%20,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Three children evacuated from London during World War II are forced to stay with an eccentric spinster (Eglantine Price). The children's initial fears disappear when they find out she is in fact a trainee witch.",,
143,Sound of Music- The,01-Jan-1965,,http://us.imdb.com/M/title-exact?Sound%20of%20Music-%20The%20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
144,Die Hard,01-Jan-1988,,http://us.imdb.com/M/title-exact?Die%20Hard%20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"NYPD cop John McClane's plan to reconcile with his estranged wife, Holly, is thrown for a serious loop when minutes after he arrives at her office, the entire building is overtaken by a group of pitiless terrorists. With little help from the LAPD, wisecracking McClane sets out to single-handedly rescue the hostages and bring the bad guys down.",Twelve terrorists. One cop. The odds are against John McClane... That's just the way he likes it.,20th Century Fox
145,Lawnmower Man- The,01-Jan-1992,,http://us.imdb.com/M/title-exact?Lawnmower%20Man-%20The%20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,20th Century Fox
146,Unhook the Stars,30-Oct-1996,,http://us.imdb.com/M/title-exact?Unhook%20the%20Stars%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,20th Century Fox
147,Long Kiss Goodnight- The,05-Oct-1996,,http://us.imdb.com/M/title-exact?Long%20Kiss%20Goodnight-%20The%20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,20th Century Fox
148,Ghost and the Darkness- The,11-Oct-1996,,http://us.imdb.com/M/title-exact?Ghost%20and%20the%20Darkness-%20The%20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20th Century Fox
149,Jude,01-Nov-1996,,http://us.imdb.com/M/title-exact?Jude%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,20th Century Fox
150,Swingers,18-Oct-1996,,http://us.imdb.com/M/title-exact?Swingers%20,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Wannabe actors become regulars in the stylish neo-lounge scene; Trent teaches his friend Mike the unwritten rules of the scene.",,
151,Willy Wonka and the Chocolate Factory,01-Jan-1971,,http://us.imdb.com/M/title-exact?Willy%20Wonka%20and%20the%20Chocolate%20Factory%20,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
152,Sleeper,01-Jan-1973,,http://us.imdb.com/M/title-exact?Sleeper%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Miles Monroe, a clarinet-playing health food store proprietor, is revived out of cryostasis 200 years into a future world in order to help rebels fight an oppressive government regime. ",,
153,Fish Called Wanda- A,01-Jan-1988,,http://us.imdb.com/M/title-exact?Fish%20Called%20Wanda-%20A%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
154,Monty Python's Life of Brian,01-Jan-1979,,http://us.imdb.com/M/title-exact?Life%20of%20Brian%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"A brilliant parody from the British comedy group Monty Python about the history of (not Jesus but the boy born right next door to The Manger, Brian). A Terry Jones directed film from 1979 that has since gained cult status.  What many fans don't know is that this movie might never have happened if not for the financial assistance of George Harrison (of The Beatles).",,Handmade Films Ltd.
155,Dirty Dancing,01-Jan-1987,,http://us.imdb.com/M/title-exact?Dirty%20Dancing%20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"Expecting the usual tedium that accompanies a summer in the Catskills with her family, 17-year-old Frances ""Baby"" Houseman is surprised to find herself stepping into the shoes of a professional hoofer -- and unexpectedly falling in love. The object of her affection? The resort's free-spirited dance instructor.",Have The Time Of Your Life.,Great American Films Limited Partnership
